Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Pad Thai Cuisine #3,78705,05/22/2013,94,"3208 GUADALUPE ST
AUSTIN, TX 78705
(30.2999077123936, -97.7403130183156)",10433777,Routine Inspection
Wal-Mart Supercenter #5478 (retail),78726,05/22/2013,97,"8201 N FM 620 RD
AUSTIN, TX 78726
(30.4174966572424, -97.8457290195984)",10003592,Routine Inspection
Clifton Center,78752,05/22/2013,97,"1519 CORONADO HILLS DR
AUSTIN, TX 78752
(30.3266001032697, -97.6872876374847)",2800600,Routine Inspection
Sun Ray Waters,78752,05/22/2013,100,"7801 N LAMAR BLVD
AUSTIN, TX 78752
(30.3453911235716, -97.7130233365838)",2802245,Routine Inspection
Long John Silver's,78704,05/22/2013,92,"1910 W BEN WHITE BLVD
AUSTIN, TX 78704
(30.2305834788371, -97.7875406878073)",10007069,Routine Inspection
Antonelli's Cheese Shop,78751,05/22/2013,100,"4220 DUVAL ST
AUSTIN, TX 78751
(30.3042843548352, -97.7265654700751)",10382714,Routine Inspection
Barton Springs Concession,78704,05/22/2013,85,"2201 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.2658995114182, -97.7692420124613)",2800101,Routine Inspection
CVS Pharmacy #0357,78754,05/22/2013,94,"1701 E PARMER LN
AUSTIN, TX 78754
(30.3859677739044, -97.6483964268836)",10006741,Routine Inspection
Bread Basket - Chevron,78719,05/22/2013,86,"9401 S US 183 HWY
AUSTIN, TX 78719
(30.1145164856275, -97.6947475258799)",10174940,Routine Inspection
"Wal-Mart Supercenter #4554 (Bakery, Deli)",78757,05/22/2013,93,"2525 W ANDERSON LN
AUSTIN, TX 78757
(30.3554776872725, -97.7335442507771)",10469793,Routine Inspection
Wal-Mart Supercenter #5478/Bakery&Deli,78726,05/22/2013,97,"8201 N FM 620 RD
AUSTIN, TX 78726
(30.4174966572424, -97.8457290195984)",10003405,Routine Inspection
Food Spot,78741,05/22/2013,94,"2223 BURTON DR
AUSTIN, TX 78741
(30.2311242812887, -97.7332532645143)",2803601,Routine Inspection
McDonalds #25451,78753,05/22/2013,78,"13611 1
AUSTIN, TX 78753
(30.4229140626288, -97.6711460751519)",2801985,Routine Inspection
Wal-Mart Supercenter #4554,78757,05/22/2013,93,"2525 W ANDERSON LN
AUSTIN, TX 78757
(30.3554776872725, -97.7335442507771)",10467333,Routine Inspection
Westlake PTO Stadium,78746,05/21/2013,97,"4100 WESTBANK DR
WEST LAKE HILLS, TX 78746
(30.2761234208764, -97.8153736320895)",2802427,Routine Inspection
Moonlight Bakery,78704,05/21/2013,97,"2300 S LAMAR BLVD
AUSTIN, TX 78704
(30.2478603743838, -97.7746390110936)",10167921,Routine Inspection
Walgreens,78753,05/21/2013,97,"9307 N LAMAR BLVD
AUSTIN, TX 78753
(30.3620327832021, -97.6971369649085)",2803661,Routine Inspection
Jim's Coffee Shop,78758,05/21/2013,81,"9091 RESEARCH BLVD
AUSTIN, TX 78758
(30.3744585766293, -97.7278145785146)",2800422,Routine Inspection
Wahoo's Fish Taco,78701,05/21/2013,77,"509 RIO GRANDE ST
AUSTIN, TX 78701
(30.2694910432999, -97.7494454732689)",10582228,Routine Inspection
Bread Basket- Texaco,78617,05/21/2013,100,"12800 PEARCE LN
AUSTIN, TX 78617
(30.1692570900022, -97.6221907327749)",10069013,Routine Inspection
Longhorn Village - Assisted Living,78732,05/21/2013,100,"12001 LONGHORN PKWY
AUSTIN, TX 78732
(30.3506366975547, -97.9111761134169)",10260618,Routine Inspection
Longhorn Village - Java Ranch,78732,05/21/2013,96,"12501 LONGHORN PKWY
AUSTIN, TX 78732
(30.3508788382288, -97.9099884643493)",10260202,Routine Inspection
Jack in the Box #922,78754,05/21/2013,79,"12309 DESSAU RD
AUSTIN, TX 78754
(30.3878682595511, -97.6476332358928)",10790317,Routine Inspection
Comfort Suites,78660,05/21/2013,97,"15112 FM 1825 RD
AUSTIN, TX 78660
(30.4443326374385, -97.6660931753847)",10278581,Routine Inspection
Starbuck's Coffee#6203,78759,05/21/2013,92,"9722 GREAT HILLS TRL
AUSTIN, TX 78759
(30.3949288833285, -97.7520235594459)",2800798,Routine Inspection
Wooldridge Elementary,78758,05/21/2013,100,"1412 NORSEMAN TER
AUSTIN, TX 78758
(30.3648544829217, -97.7100126614226)",2800008,Routine Inspection
Texas Mist,78742,05/21/2013,97,"1115 BASTROP HWY
AUSTIN, TX 78742
(30.2281981914559, -97.680840701806)",2801166,Routine Inspection
Oak Hill Elementary School,78735,05/21/2013,97,"6101 PATTON RANCH RD
AUSTIN, TX 78735
(30.2374938823557, -97.8587591241792)",2800333,Routine Inspection
Salvation Army,78701,05/21/2013,88,"501 E 8TH ST
AUSTIN, TX 78701
(30.2683607524132, -97.737436517412)",2800013,Routine Inspection
My Fit Foods,78759,05/21/2013,95,"10740 RESEARCH BLVD
AUSTIN, TX 78759
(30.3997554307737, -97.7467947335914)",10443117,Routine Inspection
Pizza Hut,78753,05/21/2013,96,"8500 N LAMAR BLVD
AUSTIN, TX 78753
(30.3536623263237, -97.7058049920014)",2802468,Routine Inspection
Longhorn Village - Skilled Nursing,78732,05/21/2013,91,"12001 LONGHORN PKWY
AUSTIN, TX 78732
(30.3506366975547, -97.9111761134169)",10260204,Routine Inspection
Capital Food Mart,78753,05/21/2013,94,"8911 N LAMAR BLVD
AUSTIN, TX 78753
(30.3578622018869, -97.6995053544978)",2803872,Routine Inspection
Lorraine Grandma Camacho Ctr,78702,05/21/2013,94,"34 ROBERT T MARTINEZ JR ST
AUSTIN, TX 78702
(30.2498253067865, -97.72362737705)",2801469,Routine Inspection
Athena Montessori Academy,78704,05/21/2013,100,"1503 MORGAN LN
AUSTIN, TX 78704
(30.2292208930164, -97.780966789135)",10811229,Routine Inspection
Target #2409 Food Avenue,78759,05/21/2013,96,"10107 RESEARCH BLVD
AUSTIN, TX 78759
(30.3935299612795, -97.7459060414434)",10184418,Routine Inspection
Longhorn Village - Formal Dining,78732,05/21/2013,96,"12501 LONGHORN PKWY
AUSTIN, TX 78732
(30.3508788382288, -97.9099884643493)",10260609,Routine Inspection
Lamar Food Mart,78753,05/21/2013,96,"8545 N LAMAR BLVD
AUSTIN, TX 78753
(30.3538968932709, -97.7040987485931)",10007100,Routine Inspection
Harmony Elementary,78758,05/21/2013,100,"11800 STONEHOLLOW DR
AUSTIN, TX 78758
(30.400698144185, -97.7083012259719)",10136746,Routine Inspection
Lake Travis High School ANNEX,78738,05/21/2013,93,"3322 S FM 620 RD
LAKEWAY, TX 78738
(30.327976337719, -97.9667328383441)",2800687,Routine Inspection
Longhorn Village - Bar/Grill,78732,05/21/2013,91,"12501 LONGHORN PKWY
AUSTIN, TX 78732
(30.3508788382288, -97.9099884643493)",10260300,Routine Inspection
Hart Elementary School,78753,05/21/2013,97,"8301 FURNESS DR
AUSTIN, TX 78753
(30.3428637884365, -97.6893196848658)",2801249,Routine Inspection
Eco Kids,78754,05/21/2013,75,"8201 CROSS PARK DR
AUSTIN, TX 78754
(30.3306785177997, -97.6671015431822)",10716204,Routine Inspection
Westlake PAC Concessions,78746,05/21/2013,97,"4100 WESTBANK DR
WEST LAKE HILLS, TX 78746
(30.2761234208764, -97.8153736320895)",10334733,Routine Inspection
Abacus School of Austin,78717,05/21/2013,100,"14115 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.4942626698444, -97.7881999361248)",10374904,Routine Inspection
Target #2409- Groceries (Retail),78759,05/21/2013,100,"10107 RESEARCH BLVD
AUSTIN, TX 78759
(30.3935299612795, -97.7459060414434)",10184421,Routine Inspection
Campbell Elementary,78722,05/21/2013,89,"2613 ROGERS AVE
AUSTIN, TX 78722
(30.2825277517022, -97.7133782164234)",2800454,Routine Inspection
New Generation Daycare,78704,05/21/2013,97,"2606 S 1ST ST
AUSTIN, TX 78704
(30.2391755094879, -97.7617767162817)",10034117,Routine Inspection
Longhorn Village - Memory Support Country Kitchen,78732,05/21/2013,96,"12001 LONGHORN PKWY
AUSTIN, TX 78732
(30.3506366975547, -97.9111761134169)",10260205,Routine Inspection
7-Eleven Convenience Store #34253,78660,05/21/2013,91,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.4431395232105, -97.6658868745477)",10723015,Routine Inspection
Irie Bean,78704,05/21/2013,95,"2310 S LAMAR BLVD
AUSTIN, TX 78704
(30.247528840468, -97.7748996602784)",10003328,Routine Inspection
Corner Store #1300,78741,05/21/2013,80,"6306 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2250463434863, -97.7029638950593)",2803526,Routine Inspection
Embassy Suites Restaurant,78704,05/20/2013,85,"300 S CONGRESS AVE
AUSTIN, TX 78704
(30.2585521299939, -97.746775588897)",2801353,Routine Inspection
Taco Shack #8,78754,05/20/2013,88,"8201 CROSS PARK DR
AUSTIN, TX 78754
(30.3306785177997, -97.6671015431822)",10023889,Routine Inspection
Premier High School of North Austin,78758,05/20/2013,97,"1835 KRAMER LN
AUSTIN, TX 78758
(30.386847227374, -97.7083007790778)",10243662,Routine Inspection
Starbucks  #6356,78704,05/20/2013,93,"1509 S LAMAR BLVD
AUSTIN, TX 78704
(30.2517771391099, -97.7640999941054)",2801683,Routine Inspection
Short Stop,78702,05/20/2013,91,"2217 E 7TH ST
AUSTIN, TX 78702
(30.2611840026809, -97.7172847190155)",2800145,Routine Inspection
Harris Elementary,78723,05/20/2013,100,"1711 WHELESS LN
AUSTIN, TX 78723
(30.3147375926152, -97.6910520888068)",2800599,Routine Inspection
"PPD Development, LLC",78744,05/20/2013,90,"7551 METRO CENTER DR
AUSTIN, TX 78744
(30.2130803912835, -97.6940531064357)",10728167,Routine Inspection
Plucker's Wing Bar,78704,05/20/2013,89,"3909 S LAMAR BLVD
AUSTIN, TX 78704
(30.2363931383251, -97.7902350021372)",10005937,Routine Inspection
Rob Roy Chevron,78746,05/20/2013,91,"7110 FM 2244 RD
AUSTIN, TX 78746
(30.3038535550632, -97.8397925739123)",2803512,Routine Inspection
Target #1953 (Grocery),78726,05/20/2013,93,"11220 FM 2222 RD
AUSTIN, TX 78726
(30.4005565595343, -97.8505154753028)",2802523,Routine Inspection
Mainspring Schools,78704,05/20/2013,92,"1100 W LIVE OAK ST
AUSTIN, TX 78704
(30.2471007162287, -97.7648681276455)",2800732,Routine Inspection
Pease Elementary,78701,05/20/2013,100,"1106 RIO GRANDE ST
AUSTIN, TX 78701
(30.2749602645781, -97.7478544121503)",2800245,Routine Inspection
Taco Cabana #127,78759,05/20/2013,87,"9605 RESEARCH BLVD
AUSTIN, TX 78759
(30.3883204477304, -97.7430272170023)",2800869,Routine Inspection
Hudson Bend Grocery,78734,05/20/2013,90,"5001 HUDSON BEND RD
AUSTIN, TX 78734
(30.4125791659656, -97.9268393308641)",10222801,Routine Inspection
The Magellan International School,78757,05/20/2013,89,"7938 GREAT NORTHERN BLVD
AUSTIN, TX 78757
(30.3631702694964, -97.7421652251251)",10689607,Routine Inspection
Phoenicia Deli & Bakery,78756,05/20/2013,83,"4701 BURNET RD
AUSTIN, TX 78756
(30.3177948909803, -97.739306883395)",2801285,Routine Inspection
La Mexicana Bakery,78704,05/20/2013,86,"1924 S 1ST ST
AUSTIN, TX 78704
(30.2458256282465, -97.7571140349552)",2800514,Routine Inspection
Balcones Youth Sports,78727,05/20/2013,97,"3106 ADELPHI LN
AUSTIN, TX 78727
(30.4188644874028, -97.7096175292804)",2801104,Routine Inspection
Hudson Bend Middle School,78734,05/20/2013,97,"15600 LARIAT TRL
AUSTIN, TX 78734
(30.3913750709021, -97.9352322859359)",2801494,Routine Inspection
Wooten Elementary,78757,05/20/2013,96,"1406 DALE DR
AUSTIN, TX 78757
(30.3536857341615, -97.7196021549264)",2800009,Routine Inspection
Reilly Elementary,78752,05/20/2013,100,"405 DENSON DR
AUSTIN, TX 78752
(30.3281273442357, -97.7199101170466)",2800178,Routine Inspection
Harmony Science Academy-North Austin,78660,05/20/2013,93,"1421 W WELLS BRANCH PKWY
AUSTIN, TX 78660
(30.4395654110832, -97.6637059196937)",10512069,Routine Inspection
ABC's & 123's Infant and Child Care Cntr,78653,05/20/2013,100,"13419 E US 290 HWY
MANOR, TX 78653
(30.3495633076207, -97.5140841209548)",2802997,Routine Inspection
Target T-1953 (Starbucks),78726,05/20/2013,97,"11220 FM 2222 RD
AUSTIN, TX 78726
(30.4005565595343, -97.8505154753028)",2802524,Routine Inspection
J D's Conoco #2,78724,05/20/2013,85,"6575 DECKER LN
AUSTIN, TX 78724
(30.2900571335366, -97.628199367839)",2801993,Routine Inspection
Blanton Elementary,78723,05/20/2013,92,"5408 WESTMINSTER DR
AUSTIN, TX 78723
(30.3065302593502, -97.6900718790636)",2800597,Routine Inspection
East End Wines,78702,05/20/2013,97,"1209 ROSEWOOD AVE
AUSTIN, TX 78702
(30.2683688165998, -97.7263194499539)",10354195,Routine Inspection
Starbucks Coffee #9617,78749,05/20/2013,97,"9600 ESCARPMENT BLVD
AUSTIN, TX 78749
(30.2026839332995, -97.878783177709)",2802670,Routine Inspection
Copperfield Elementary,78753,05/20/2013,94,"12135 THOMPKINS DR
AUSTIN, TX 78753
(30.3884231262524, -97.6595533013641)",2801288,Routine Inspection
Starbucks Coffee #9676,78729,05/20/2013,100,"6301 W PARMER LN
AUSTIN, TX 78729
(30.4453201879763, -97.7437144742528)",2802673,Routine Inspection
Reagan High School,78752,05/20/2013,95,"7400 BERKMAN DR
AUSTIN, TX 78752
(30.3278073607477, -97.6877183123361)",2800242,Routine Inspection
Austin's Pizza,78726,05/20/2013,83,"7301 N FM 620 RD
AUSTIN, TX 78726
(30.4045927252002, -97.8516540741634)",2802951,Routine Inspection
Maplewood Elementary,78722,05/17/2013,100,"3808 MAPLEWOOD AVE
AUSTIN, TX 78722
(30.2926029951811, -97.7144360202001)",2803197,Routine Inspection
Shopper Mart,78702,05/17/2013,80,"1401 CEDAR AVE
AUSTIN, TX 78702
(30.2770799843374, -97.7132402494023)",10734912,Routine Inspection
Jalisco's Restaurant and Bar,78745,05/17/2013,87,"6601 S CONGRESS AVE
AUSTIN, TX 78745
(30.1939352466406, -97.7778415384212)",10040040,Routine Inspection
Manor Express,78722,05/17/2013,100,"2101 MANOR RD
AUSTIN, TX 78722
(30.2839856923577, -97.7198558367927)",2803762,Routine Inspection
"West 4th - Fine Home Dining, INC",78703,05/17/2013,92,"1208 W 4TH ST
AUSTIN, TX 78703
(30.2714200649947, -97.7590221686304)",10176857,Routine Inspection
Domino's Pizza,78746,05/17/2013,97,"4201 WESTBANK DR
AUSTIN, TX 78746
(30.2755577446778, -97.8165386331931)",10168743,Routine Inspection
Blenders and Bowls,78701,05/17/2013,91,"206 E 4TH ST
AUSTIN, TX 78701
(30.2659973418063, -97.7416055975643)",10745599,Routine Inspection
Taco Shack V,78701,05/17/2013,80,"402 BRAZOS ST
AUSTIN, TX 78701
(30.2662048432525, -97.7422795417747)",2802159,Routine Inspection
Brooklyn Pie,78729,05/17/2013,100,"6301 W PARMER LN
AUSTIN, TX 78729
(30.4453201879763, -97.7437144742528)",10494191,Routine Inspection
Anyday Grocery,78702,05/17/2013,90,"919 SPRINGDALE RD
AUSTIN, TX 78702
(30.261036645355, -97.6980999848488)",2803929,Routine Inspection
West Rural Community Center,78735,05/17/2013,97,"8656 W SH
AUSTIN, TX 78735
(30.2510961481447, -97.893410361496)",10000953,Routine Inspection
Sunrise Food Mart,78745,05/17/2013,97,"1913 W BEN WHITE BLVD
AUSTIN, TX 78745
(30.2292405069391, -97.7883102866819)",10034287,Routine Inspection
RBM Food Mart,78722,05/17/2013,97,"2601 MANOR RD
AUSTIN, TX 78722
(30.2848208677747, -97.71519668349)",10229507,Routine Inspection
Forest North Elementary,78729,05/16/2013,94,"13414 BROADMEADE AVE
AUSTIN, TX 78729
(30.4704808821266, -97.7811469511691)",2801406,Routine Inspection
Candlewood,78745,05/16/2013,94,"4320 S IH
AUSTIN, TX 78745
(30.2128703270644, -97.7548779134805)",2803789,Routine Inspection
Capitol Food Stop #2,78753,05/16/2013,93,"8201 N LAMAR BLVD
AUSTIN, TX 78753
(30.3508100122325, -97.7083483486527)",10000531,Routine Inspection
Lola Savannah Coffee,78746,05/16/2013,100,"6317 FM 2244 RD
AUSTIN, TX 78746
(30.2963756469007, -97.8321929535523)",10188309,Routine Inspection
University Towers,78705,05/16/2013,100,"801 W 24TH ST
AUSTIN, TX 78705
(30.2878640233349, -97.7463054318589)",10814775,Routine Inspection
Purple Sage Elementary,78750,05/16/2013,100,"11801 TANGLEBRIAR TRL
AUSTIN, TX 78750
(30.4571083086409, -97.8202973488314)",10314257,Routine Inspection
Bess Bistro,78701,05/16/2013,80,"500 W 6TH ST
AUSTIN, TX 78701
(30.2695603274224, -97.747523110814)",10003683,Routine Inspection
Jersey Mike's Subs,78749,05/16/2013,95,"4404 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2236946492329, -97.8409712655142)",10181920,Routine Inspection
Sunrise Mini Mart,78758,05/16/2013,96,"1762 COLONY CREEK DR
AUSTIN, TX 78758
(30.3697583867612, -97.7152619624)",2803811,Routine Inspection
Blazier Elementary,78747,05/16/2013,100,"8601 VERTEX BLVD
AUSTIN, TX 78747
(30.1574010395347, -97.7524655891339)",10066455,Routine Inspection
Om Food Mart,78702,05/16/2013,96,"1425 E 12TH ST
AUSTIN, TX 78702
(30.2728493551314, -97.7240326455444)",10144570,Routine Inspection
Saint Michael's Catholic Academy Dining Hall,78735,05/16/2013,92,"3000 BARTON CREEK BLVD
AUSTIN, TX 78735
(30.2878594088093, -97.874749794192)",10648762,Routine Inspection
Micheladas,78701,05/15/2013,92,"313 E 2ND ST
AUSTIN, TX 78701
(30.2632575159708, -97.7411466739919)",10654982,Routine Inspection
Gourmands,78702,05/15/2013,80,"2316 WEBBERVILLE RD
AUSTIN, TX 78702
(30.2626592060518, -97.7153993926398)",10646361,Routine Inspection
Shoal Creek Saloon,78703,05/15/2013,74,"909 N LAMAR BLVD
AUSTIN, TX 78703
(30.2743413630663, -97.7522083544064)",2800778,Routine Inspection
Howdy Donut,78704,05/15/2013,87,"343 S CONGRESS AVE
AUSTIN, TX 78704
(30.2572129790641, -97.7465160338277)",10661014,Routine Inspection
"LW-Summit at Lakeway Assisted Living Facility, The",78734,05/15/2013,97,"1915 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.3476653200409, -97.9763641220078)",10642459,Routine Inspection
Church's Chicken,78729,05/15/2013,84,"13729 N US 183 HWY
AUSTIN, TX 78729
(30.4589810843057, -97.792075829705)",10005828,Routine Inspection
Cannon Food Mart,78744,05/15/2013,92,"1719 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.1885677985811, -97.7673057974132)",2803850,Routine Inspection
HEB Plus #12 - Deli/Bakery/Produce,78741,05/15/2013,95,"2508 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2358228914481, -97.7226234628174)",10402647,Routine Inspection
Carmelo's Italian Restaurant,78701,05/15/2013,73,"504 E 5TH ST
AUSTIN, TX 78701
(30.2660437793578, -97.7380572524013)",2800155,Routine Inspection
Dollar General Store # 12797,78723,05/15/2013,93,"5000 SPRINGDALE RD
AUSTIN, TX 78723
(30.2934134197218, -97.6781778943254)",10717826,Routine Inspection
Austin Pizza Garden,78735,05/15/2013,84,"6266 W US 290 HWY
AUSTIN, TX 78735
(30.235881767815, -97.8590205650507)",2800896,Routine Inspection
Los Huaraches Restaurant,78702,05/15/2013,76,"1628 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.2583227740383, -97.7275847394047)",10444481,Routine Inspection
Zeta Tau  Alpha Sorority,78705,05/15/2013,93,"2711 NUECES ST
AUSTIN, TX 78705
(30.2928605836026, -97.7423167989229)",2800484,Routine Inspection
Norman Elementary,78721,05/15/2013,100,"4001 TANNEHILL LN
AUSTIN, TX 78721
(30.2787788324502, -97.6738674053836)",2800302,Routine Inspection
Villa Pizza (Food Court),78746,05/15/2013,89,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
(30.257892804444, -97.8070098943046)",2801072,Routine Inspection
St Francis School,78752,05/15/2013,84,"300 E HUNTLAND DR
AUSTIN, TX 78752
(30.33123593125, -97.7101111265829)",2802238,Routine Inspection
Crockett High School,78745,05/15/2013,100,"5601 MANCHACA RD
AUSTIN, TX 78745
(30.2134374310719, -97.7972150855665)",2800612,Routine Inspection
Q.P. Food Mart,78745,05/15/2013,97,"5625 WEST GATE BLVD
AUSTIN, TX 78745
(30.219589780577, -97.8063712726482)",2803796,Routine Inspection
HEB Plus #12 - Retail (Grocery/Market/Seafood),78741,05/15/2013,95,"2508 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2358228914481, -97.7226234628174)",10402603,Routine Inspection
Maiko Sushi Lounge,78701,05/15/2013,72,"311 W 6TH ST
AUSTIN, TX 78701
(30.2686409147187, -97.7458486072676)",2802367,Routine Inspection
Pi Beta Phi Sorority,78705,05/15/2013,93,"2300 SAN ANTONIO ST
AUSTIN, TX 78705
(30.2868619150394, -97.7429888481745)",2800273,Routine Inspection
Alpha Phi Sorority,78705,05/15/2013,100,"2005 UNIVERSITY AVE
AUSTIN, TX 78705
(30.2830415618108, -97.7393115136157)",2800367,Routine Inspection
Waterhole Saloon,78617,05/15/2013,97,"5244 E SH
AUSTIN, TX 78617
(30.1854236099863, -97.5514139696382)",10095792,Routine Inspection
Homer's Cafe,78753,05/15/2013,96,"1300 PARK CENTER DR
AUSTIN, TX 78753
(30.3405619265064, -97.6851460464458)",10712125,Routine Inspection
Mathews Elementary School,78703,05/15/2013,96,"906 WEST LYNN ST
AUSTIN, TX 78703
(30.2782395586093, -97.7608731288554)",2800428,Routine Inspection
Wag-A-Bag,78729,05/15/2013,90,"6294 MC NEIL DR
AUSTIN, TX 78729
(30.4414344289628, -97.7502120357057)",2803465,Routine Inspection
7-Eleven Convenience Store #26353A,78745,05/15/2013,88,"601 W BEN WHITE BLVD
AUSTIN, TX 78745
(30.2261678216061, -97.770075736399)",10184475,Routine Inspection
VV - Sandy Creek Yacht Club,78641,05/14/2013,100,"8714 LIME CREEK RD
VOLENTE, TX 78641
(30.4624926761175, -97.9128920453405)",10837844,Routine Inspection
Sam's Club #6453 Produce & Groceries,78759,05/14/2013,100,"9700 N CAPITAL OF TEXAS HWY
AUSTIN, TX 78759
(30.3909308941932, -97.7423638229905)",2803420,Routine Inspection
Subway #46185,78660,05/14/2013,91,"1420 W WELLS BRANCH PKWY
AUSTIN, TX 78660
(30.4419686713771, -97.6629144893045)",10237705,Routine Inspection
L & L Catering,78731,05/14/2013,88,"4311 SMALL DR
AUSTIN, TX 78731
(30.343217916588, -97.7748383010562)",2802698,Routine Inspection
Eastside Memorial High School,78721,05/14/2013,95,"1012 ARTHUR STILES RD
AUSTIN, TX 78721
(30.2577813180135, -97.6816671662538)",2800116,Routine Inspection
